name	type	Description	id	prob	value	balancedByTargetCount	judgmentOnce	kind	mobSize	method	tickInterval	condition	abnormalityCategory	abnormalityKind	conditionCategory	conditionValue	mySkillCategory	isHidePassive	passivityChangeId	passivityChangeTime	prevPassivityId
[Fixed Increase] Ring_Increase crit resistance	7	Increases Crit Resist Factor by $value.	555565	1	14	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earrings_Crit Resist Factor (Kalivan ,Low)	7	Increases Crit Resist Factor by $value.	555574	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earrings_Crit Resist Factor (Kalivan ,High)	7	Increases Crit Resist Factor by $value.	555575	1	21	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earring_Increases Crit Resist (Illuminating Fighter)	7	Increases Crit Resist Factor by $value.	555584	1	28	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earring_Increases Crit Resist (Dakuryon NM)	7	Increases Crit Resist Factor by $value.	555588	1	22	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earring_Increases Crit Resist (Dakuryon HM)	7	Increases Crit Resist Factor by $value.	555590	1	28	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earrings_Increases Crit Resistance (first half of 2016, Low)	7	Increases Crit Resist Factor by $value.	555594	1	26	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed Increase] Earring_Increases Crit Resistance (first half of 2016, High)	7	Increases Crit Resist Factor by $value.	555596	1	30	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed] Set_Increase crit resistance (Battleground speed dealer)	7	Increases Crit Resist Factor by $value.	570015	1	10	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed] Set_Increase crit resistance (Battleground speed healer)	7	Increases Crit Resist Factor by $value.	570019	1	10	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Fixed] Set_Increase crit resistance (Battleground crit)	7	Increases Crit Resist Factor by $value.	570023	1	10	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Increase Resist to Crit	7	Increases Crit Resist Factor by $value.	1324020	1	3	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Opportune)	7	Increases Crit Resist Factor by $value.	1520506	1	6	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Favored)	7	Increases Crit Resist Factor by $value.	1520507	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Advantaged)	7	Increases Crit Resist Factor by $value.	1520508	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Controvert)	7	Increases Crit Resist Factor by $value.	1520556	1	9	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Defiance)	7	Increases Crit Resist Factor by $value.	1520557	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Increase crit resistance (Renegade)	7	Increases Crit Resist Factor by $value.	1520558	1	18	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Fixed Increase] Chest_Increase Crit Resist Factor (Deviate)	7	Increases Crit Resist Factor by $value.	1520564	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Increase Crit Resist Factor (Tensus)	7	Increases Crit Resist Factor by $value.	1520565	1	21	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Crit Resist Factor (Dreadnaught)	7	Increases Crit Resist Factor by $value.	1520568	1	21	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Crit Resist Factor (Starfall)	7	Increases Crit Resist Factor by $value.	1520569	1	24	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Crit Resist (Verno)	7	Increases Crit Resist Factor by $value.	1520574	1	24	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Crit Resist (Illuminating Fighter)	7	Increases Crit Resist Factor by $value.	1520575	1	21	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Chest_Crit Resist (Blacksmith : Vengeance)	7	Increases Crit Resist Factor by $value.	1520576	1	27	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Footwear_Increase crit resistance (Advantaged)	7	Increases Crit Resist Factor by $value.	1524506	1	9	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
[Masterwork][Fixed Increase] Footwear_Increase crit resistance (Renegade)	7	Increases Crit Resist Factor by $value.	1524556	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Footwear_Increase Crit Resist Factor (Tensus)	7	Increases Crit Resist Factor by $value.	1524562	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Shoes_Increases Crit Resist Factor (Starfall)	7	Increases Crit Resist Factor by $value.	1524565	1	18	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
[Masterwork][Fixed Increase] Footwear_Crit Resist (Blacksmith : Vengeance)	7	Increases Crit Resist Factor by $value.	1524570	1	24	FALSE	FALSE	0	all	2	0	15	0	0	0	0			0	0	0
Increase Crit Resist Factor	7	Increases Crit Resist Factor by $value.	2324020	1	4	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
3-day Armor Etching—Unyielding I (Increases Crit Resist Factor: 4)	7	Ephemeral Unyielding Etching: Increases Crit Resist Factor by 4.	4010003	1	4	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	259200	
3-day Armor Etching—Unyielding II (Increases Crit Resist Factor: 7)	7	Ephemeral Unyielding Etching: Increases Crit Resist Factor by 7.	4010007	1	7	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	259200	
3-day Armor Etching—Unyielding III (Increases Crit Resist Factor: 15)	7	Ephemeral Unyielding Etching: Increases Crit Resist Factor by 15.	4010011	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	259200	
3-day Shoe Etching—Unyielding II (Increases Crit Resist Factor: 7)	7	Ephemeral Unyielding Etching: Increases Crit Resist Factor by 7.	4010030	1	7	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	259200	
3-day Shoe Etching—Unyielding III (Increases Crit Resist Factor: 15)	7	Ephemeral Unyielding Etching: Increases Crit Resist Factor by 15.	4010034	1	15	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	259200	
Perm. Armor Etching—Unyielding II (Increases Crit Resist Factor: 12)	7	Unyielding Etching: Increases Crit Resist Factor by 12.	4010060	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Perm. Armor Etching—Unyielding III (Increases Crit Resist Factor: 20)	7	Unyielding Etching: Increases Crit Resist Factor by 20.	4010064	1	20	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Perm. Shoe Etching—Unyielding II (Increases Crit Resist Factor: 12)	7	Unyielding Etching: Increases Crit Resist Factor by 12.	4010078	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Perm. Shoe Etching—Unyielding III (Increases Crit Resist Factor: 20)	7	Unyielding Etching: Increases Crit Resist Factor by 20.	4010082	1	20	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Perm Armor Etching—Unyielding I (Increases Crit Resist Factor: 4)	7	Unyielding Etching: Increases Crit Resist Factor by 4.	4010216	1	4	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
	7		4010228	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	1296000	
Event Etching - Will of Powerful GiantII (7days)	7		4010236	1	12	FALSE	FALSE	0	all	2	0	15	0	0	0	0			4010099	604800	
Armor Etching - Unyielding IV	7	Unyielding Etching: Increases Crit Resist Factor by 25.	4010241	1	25	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Footwear Etching - Unyielding IV	7	Unyielding Etching: Increases Crit Resist Factor by 25.	4010258	1	25	FALSE	FALSE	0	all	2	0	15	0	0	0	0					
Zenobia's Protection V	7	Increases the Crit Resist Factor of guild members by $value.	8885305	1	10	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist	8	Increases Impact Factor by $value.	313900	1	7	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Impact	8	Increases Impact Factor by $value.	323010	1	2	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist	8	Increases Impact Factor by $value.	1313900	1	8	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Impact	8	Increases Impact Factor by $value.	1323010	1	3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist	8	Increases Impact Factor by $value.	2313900	1	9	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Impact	8	Increases Impact Factor by $value.	2323010	1	4	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance Factor	9	Increases Balance Factor by $value.	321200	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance Factor	9	Increases Balance Factor by $value.	321201	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance Factor	9	Increases Balance Factor by $value.	321202	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance	9	Increases Balance Factor by $value.	324010	1	2	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist Stats	9	Increases chance to resist knockdown and stagger by $value.	326100	1	18	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Shoes_increase resistance to knockdown	9	Increases Balance Factor by $value.	424040	1	8	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Fixed] Shoes_Increases Balance Factor	9	Increases Balance Factor by $value.	524040	1	8	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist Stats	9	Increases chance to resist knockdown and stagger by $value.	1221300	1	23	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance	9	Increases Balance Factor by $value.	1324010	1	3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist Stats	9	Increases chance to resist knockdown and stagger by $value.	1326100	1	23	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Masterwork] [Random] Shoes_increase resistance to knockdown	9	Increases Balance Factor by $value.	1424040	1	10	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Masterwork] [Fixed] Shoes_Increases Balance Factor	9	Increases Balance Factor by $value.	1524040	1	10	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance	9	Increases Balance Factor by $value.	2321200	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance	9	Increases Balance Factor by $value.	2321201	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance	9	Increases Balance Factor by $value.	2321202	1	1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Balance Factor	9	Increases Balance Factor by $value.	2324010	1	4	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Resist Stats	9	Increases chance to resist knockdown and stagger by $value.	2326100	1	27	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Cruel	10	Increases the chance to apply weakening effects to opponents by $value.	330010	1	1,0263	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Necklace_Increases weakening effects on opponents	10	Increases the chance to apply weakening effects to opponents by $value.	430000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Ring_Increases weakening effects on opponents	10	Increases the chance to apply weakening effects to opponents by $value.	440000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] Necklace_Increases weakening effects on opponents	10	Increases the chance to apply weakening effects to opponents by $value.	530000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] ring_Increases weakening effects on opponents	10	Increases the chance to apply weakening effects to opponents by $value.	540000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Torture	11	Increases the chance to apply periodic damage to opponents by $value.	330020	1	1,03	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Necklace_Increases periodic damage on opponents	11	Increases the chance to apply periodic damage to opponents by $value.	430010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Ring_Increases periodic damage on opponents	11	Increases the chance to apply periodic damage to opponents by $value.	440010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] Necklace_Increases periodic damage on opponents	11	Increases the chance to apply periodic damage to opponents by $value.	530010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] ring_Increases periodic damage on opponents	11	Increases the chance to apply periodic damage to opponents by $value.	540010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Bind	12	Increases the chance to apply stun effects to opponents by $value.	330030	1	1,0225	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Necklace_Increases stun effects on opponents	12	Increases the chance to apply stun effects to opponents by $value.	430020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Ring_Increases stun effects on opponents	12	Increases the chance to apply stun effects to opponents by $value.	440020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] Necklace_Increases stun effects on opponents	12	Increases the chance to apply stun effects to opponents by $value.	530020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] ring_Increases stun effects on opponents	12	Increases the chance to apply stun effects to opponents by $value.	540020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Resist weakening effect	14	Increases resistance to weakening effects by $value.	345010	1	1,0225	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Earring_Resistance to weakening effects increases	14	Increases resistance to weakening effects by $value.	455000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] earring_Increases weakening effects on opponents	14	Increases resistance to weakening effects by $value.	555000	1	1,048	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Resist DOTs	15	Increases resistance to periodic damage effects by $value.	345020	1	1,0263	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Earring_Resist to periodic damage increases	15	Increases resistance to periodic damage by $value.	455010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Innerwear_Unused passivity	15	Increases resistance to weakening effects by $value.	526030	1	1,055	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Innerwear_Unused passivity	15	Increases resistance to weakening effects by $value.	526031	1	1,041	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Innerwear_Unused passivity	15	Increases resistance to weakening effects by $value.	526032	1	1,0275	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] earring_Increases periodic damage on opponents	15	Increases resistance to periodic damage by $value.	555010	1	1,054	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Resist Stun effects	16	Increases resistance to stun effects by $value.	345030	1	1,0188	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Random] Earring_Resist to stun increases	16	Increases resistance to stun by $value.	455020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Innerwear_Unused passivity	16	Increases resistance to weakening effects by $value.	526040	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Innerwear_Unused passivity	16	Increases resistance to weakening effects by $value.	526041	1	1,033	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Innerwear_Unused passivity	16	Increases resistance to weakening effects by $value.	526042	1	1,022	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
[Fixed] earring_Increases stun effects on opponents	16	Increases resistance to stun by $value.	555020	1	1,044	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
First Effect - Swift VII	17	Increases Movement Speed by $value while in combat.	80140	1	18	FALSE	FALSE	3	all	2	0	0	0	0	0	0					
Second Effect - Swift VII	17	Increases Movement Speed by $value while in combat.	81007	1	2	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
First Effect - Fleetfoot VII	18	Increases Movement Speed by $value while out of combat.	80270	1	33	FALSE	FALSE	4	all	2	0	0	0	0	0	0					
Increase Crit Damage	19	Increase Crit Power by $value.	330040	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Crit Damage	19	Increase Crit Power by $value.	330041	1	0,03	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Crit Damage	19	Increase Crit Power by $value.	330042	1	0,02	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Increase Crit Damage	19	Increase Crit Power by $value.	330043	1	0,01	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Weapon_crit Power increase	19	Increase Crit Power by +$value.	410070	1	0,24	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Necklace_Increase Crit Power	19	Increase Crit Power by $value.	430030	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Necklace_Ring_Increase Crit Damage	19	Increase Crit Power by $value.	435003	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Necklace_Ring_Increase Crit Damage	19	Increase Crit Power by $value.	435004	1	0,02	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Necklace_Ring_Increase Crit Damage	19	Increase Crit Power by $value.	435005	1	0,01	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Random] Ring_Increase Crit Power	19	Increase Crit Power by $value.	440030	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Fixed] Weapon_Increase Crit Power	19	Increases Crit Power by $value.	510070	1	0,24	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Fixed] Necklace_Increase Crit Power	19	Increase Crit Power by $value.	530030	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Fixed] ring_Increase Crit Power	19	Increase Crit Power by $value.	540030	1	0,04	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Masterwork] [Random] Weapon_crit Power increase	19	Increase Crit Power by $value.	1410070	1	0,3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
[Masterwork] [Fixed] Weapon_Increase Crit Power	19	Increase Crit Power by $value.	1510070	1	0,3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Increase Crit Power by $value	4100009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4110009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4120009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4130009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4140009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4150009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4160009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4170009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Option Test_Increase Crit Power	19	Option Test_Increase Crit Power	4180009	1	0,1	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Produce Less Aggro	20	Your skills produce $value less aggro.	311600	1	0,94	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Produce Less Aggro	20	Your skills produce $value less aggro.	311603	1	0,94	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Produce Less Aggro	20	Reduces aggro from skills by $value.	1311600	1	0,935	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Produce Less Aggro	20	Reduces aggro from skills by $value.	2311600	1	0,93	FALSE	FALSE	0	all	3	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210600	1	3	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210601	1	6	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210602	1	13	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210603	1	16	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210604	1	19	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210605	1	22	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210606	1	26	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210607	1	30	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210608	1	30	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210700	1	7	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210701	1	10	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210702	1	17	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210703	1	20	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210704	1	23	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210705	1	26	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210706	1	30	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210707	1	35	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210708	1	35	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210800	1	11	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210801	1	14	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210802	1	20	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Replenish MP	21	Increases MP replenishment by $value.	210803	1	24	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
