class	id	Name	tooltip
Lancer	130830	Spring Attack VIII	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130900	Spring Attack IX	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130930	Spring Attack IX	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	131000	Spring Attack X	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	131030	Spring Attack X	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	131100	Spring Attack XI	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	150100	Charging Lunge I	Charge a short distance and impale your target.
Lancer	150200	Charging Lunge II	Charge a short distance and impale your target.
Lancer	150300	Charging Lunge III	Charge a short distance and impale your target.
Lancer	150400	Charging Lunge IV	Charge a short distance and impale your target.
Lancer	150500	Charging Lunge V	Charge a short distance and impale your target.
Lancer	150600	Charging Lunge VI	Charge a short distance and impale your target.
Lancer	150700	Charging Lunge VII	Charge a short distance and impale your target.
Lancer	150800	Charging Lunge VIII	Charge a short distance and impale your target.
Lancer	150900	Charging Lunge IX	Charge a short distance and impale your target.
Lancer	151000	Charging Lunge X	Charge a short distance and impale your target.
Lancer	160100	Second Wind I	Recovers $hpDiff HP and 750 RE.
Lancer	160200	Second Wind II	Recovers $hpDiff HP and 750 RE.
Lancer	160300	Second Wind III	Recovers $hpDiff HP and 750 RE.
Lancer	160400	Second Wind IV	Recovers $hpDiff HP and 750 RE.
Lancer	160500	Second Wind V	Recovers $hpDiff HP and 750 RE.
Lancer	160600	Second Wind VI	Recovers $hpDiff HP and 750 RE.
Lancer	160700	Second Wind VII	Recovers $hpDiff HP and 750 RE.
Lancer	160800	Second Wind VIII	Recovers $hpDiff HP and 750 RE.
Lancer	160900	Second Wind IX	Recovers $hpDiff HP and 750 RE.
Lancer	170100	Adrenaline Rush I	Increases Attack Speed by 15% and increases damage to monsters by 5% for you and all party members within 40m for $time.
Lancer	170200	Adrenaline Rush II	Increases Attack Speed by 20% and increases damage to monsters by 5% for you and all party members within 40m for $time.$BRYour attacks draw more aggro. Decreases cooldown of your melee attack skills by 50%.
Lancer	180100	Shield Barrage I	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180200	Shield Barrage II	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180300	Shield Barrage III	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180400	Shield Barrage IV	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180500	Shield Barrage V	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180600	Shield Barrage VI	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180700	Shield Barrage VII	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180800	Shield Barrage VIII	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	180900	Shield Barrage IX	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	181000	Shield Barrage X	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	181100	Shield Barrage XI	Move forward, attacking target with your shield. Repeat the attack up to 2 hits, and the last hit may briefly stun your target.
Lancer	190100	Pledge of Protection	Absorb 20% of damage done to other group members within 20m for $time by taking it on yourself and reduce 20% of damage you receive. Your Defense determines how much damage you take.
Lancer	200100	Menacing Wave	Blast a wave that briefly decreases Movement Speed and Attack Speed of all targets within $maxDistance by $value.
Lancer	210100	Lockdown Blow I	Deliver a crippling attack in front of you, briefly decreasing the target's Movement Speed by $value.
Lancer	210200	Lockdown Blow II	Deliver a crippling attack in front of you, briefly decreasing the target's Movement Speed by $value.
Lancer	210300	Lockdown Blow III	Deliver a crippling attack in front of you, briefly decreasing the target's Movement Speed by $value.
Lancer	210400	Lockdown Blow IV	Deliver a crippling attack in front of you, briefly decreasing the target's Movement Speed by $value.
Lancer	220100	Iron Will I	Your iron will absorbs $value damage, consuming 1 MP for every 20 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	220200	Iron Will II	Your iron will absorbs $value damage, consuming 1 MP for every 33 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	220300	Iron Will III	Your iron will absorbs $value damage, consuming 1 MP for every 50 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	220400	Iron Will IV	Your iron will absorbs $value damage, consuming 1 MP for every 50 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	220500	Iron Will V	Your iron will absorbs $value damage, consuming 1 MP for every 100 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	220600	Iron Will VI	Your iron will absorbs $value damage, consuming 1 MP for every 100 damage absorbed. Effect ends when you absorb damage beyond the limit, when you run out of MP, or after $time.
Lancer	230100	Master's Leash I	Throw another hook to pull the target nearer. You can use this skill only after using Leash.
Lancer	230200	Master's Leash II	Throw another hook to pull the target nearer. You can use this skill only after using Leash.
Lancer	240100	Chained Leash	Throw a chain around a target within 15m and pull up to 6 enemies within 15m together into a tight group. Chained Leash stuns the target.
Lancer	250100	Wallop I	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
Lancer	250130	Wallop I	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
Lancer	250200	Wallop II	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
Lancer	250230	Wallop II	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
Lancer	250300	Wallop III	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
Lancer	250330	Wallop III	Jump forward and hammer the ground with your shield to inflict damage with a chance of knockdown. Blocks attacks from the front. Activates faster if you first use Charging Lunge, Shield Barrage, Debilitate, Shield Counter, or Spring Attack.
