Name	Description	id	value	bySkillCategory	group	infinity	isBuff	isHideOnRefresh	isShow	kind	level	notCareDeath	priority	property	time	isHideOnRaid	useDamageFont	isBlockOtherSpecialShader	type	method	tickInterval	appearEffectId	disappearEffectId	effectPart	effectId	effectPart	overlayEffectId	appearEffectId	disappearEffectId	damageEffectId	ShaderOnAlly	ShaderOnMy	ShaderOnOther	appearShader	disappearShader	effectTime	attackEffectId	isEnemyCheck	arcaneFxId
Seal of the Undying Flame	Provides the following effects:$BR $BRIncreases maximum HP by $H_W_GOOD7%$COLOR_END$BRIncreases Endurance by $H_W_GOOD20%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD10$COLOR_END$BRIncreases Attack Speed by $H_W_GOOD15%$COLOR_END$BRRecovers $H_W_GOOD1%$COLOR_END of total HP every second$BRIncreases Skill Damage by $H_W_GOOD20%$COLOR_END$BRPrevents crystals from breaking $H_W_GOOD1$COLOR_END time$BRIncreases the drop rate when hunting monsters by $H_W_GOOD100%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD$value$COLOR_END	14400003	1,2	0	doping	FALSE	TRUE	FALSE	TRUE	44802	100	TRUE	7	4	900000				162	3	0					FXCenter17		3266	3269										
Seal of the Undying Flame	Provides the following effects:$BR $BRIncreases maximum HP by $H_W_GOOD7%$COLOR_END$BRIncreases Endurance by $H_W_GOOD20%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD10$COLOR_END$BRIncreases Attack Speed by $H_W_GOOD15%$COLOR_END$BRRecovers $H_W_GOOD1%$COLOR_END of total HP every second$BRIncreases Skill Damage by $H_W_GOOD20%$COLOR_END$BRPrevents crystals from breaking $H_W_GOOD1$COLOR_END time$BRIncreases the drop rate when hunting monsters by $H_W_GOOD100%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD$value$COLOR_END	14400003	1	0	doping	FALSE	TRUE	FALSE	TRUE	44802	100	TRUE	7	4	900000				237	2	0				4166	FXCenter15				4167									
Seal of the Undying Flame	Provides the following effects:$BR $BRIncreases maximum HP by $H_W_GOOD7%$COLOR_END$BRIncreases Endurance by $H_W_GOOD20%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD10$COLOR_END$BRIncreases Attack Speed by $H_W_GOOD15%$COLOR_END$BRRecovers $H_W_GOOD1%$COLOR_END of total HP every second$BRIncreases Skill Damage by $H_W_GOOD20%$COLOR_END$BRPrevents crystals from breaking $H_W_GOOD1$COLOR_END time$BRIncreases the drop rate when hunting monsters by $H_W_GOOD100%$COLOR_END$BRIncreases Movement Speed by $H_W_GOOD$value$COLOR_END	14400003	2	0	doping	FALSE	TRUE	FALSE	TRUE	44802	100	TRUE	7	4	900000				255	3	0																		
Cooldown and MP Replenishment	Provides the following effects.$BR $BR Reduces the cooldown of all skills (excluding alliance skills) by $H_W_GOOD20%$COLOR_END$BR Recovers $H_W_GOOD5%$COLOR_END of total MP every second	14400004	0,8	0	doping	FALSE	TRUE	FALSE	TRUE	3225	97	TRUE	7	4	900000				208	3	0																		
Cooldown and MP Replenishment	Provides the following effects.$BR $BR Reduces the cooldown of all skills (excluding alliance skills) by $H_W_GOOD20%$COLOR_END$BR Recovers $H_W_GOOD5%$COLOR_END of total MP every second	14400004	0,05	0	doping	FALSE	TRUE	FALSE	TRUE	3225	97	TRUE	7	4	900000				52	3	1																		
Movement Speed	Increases Movement Speed by $H_W_GOOD10$COLOR_END.	14400005	10	0	doping	FALSE	TRUE	FALSE	TRUE	44799	97	TRUE	7	4	900000				25	2	0				1082	FXCenter36													
Shape Change: Big Head	Your head is ginormous!	14400006	4	0		FALSE	TRUE	FALSE	TRUE	6500	96	TRUE	1	4	604800000				193	4	0																		
Shape Change: Big Head	Your head is ginormous!	14400008	4	0		TRUE	TRUE	FALSE	TRUE	6500	99	TRUE	1	4	2592000000				193	4	0																		
Lavathus' Shell	Increases Endurance and maximum HP by $H_W_GOOD$value$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200001	1.2	0	etc	FALSE	TRUE	FALSE	TRUE	2501	99	TRUE	1	4	1800000				4	3	0																		
Lavathus' Shell	Increases Endurance and maximum HP by $H_W_GOOD$value$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200001	1.2	0	etc	FALSE	TRUE	FALSE	TRUE	2501	99	TRUE	1	4	1800000				1	3	0																		
Drakhan's Flame	Increases Power by $H_W_GOOD$value$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200002	1.2	0	etc	FALSE	TRUE	FALSE	TRUE	2502	99	TRUE	1	4	1800000				3	3	0																		
Kaithan's Fear	Increases Attack Speed and the chance to crit by $H_W_GOOD$value$COLOR_END. Increases Movement Speed by $H_W_GOOD$value2$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200003	1.1	0	etc	FALSE	TRUE	FALSE	TRUE	2503	99	TRUE	1	4	1800000				24	3	0																		
Kaithan's Fear	Increases Attack Speed and the chance to crit by $H_W_GOOD$value$COLOR_END. Increases Movement Speed by $H_W_GOOD$value2$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200003	20	0	etc	FALSE	TRUE	FALSE	TRUE	2503	99	TRUE	1	4	1800000				27	2	0																		
Kaithan's Fear	Increases Attack Speed and the chance to crit by $H_W_GOOD$value$COLOR_END. Increases Movement Speed by $H_W_GOOD$value2$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200003	1.1	0	etc	FALSE	TRUE	FALSE	TRUE	2503	99	TRUE	1	4	1800000				167	3	0																		
Kaithan's Fear	Increases Attack Speed and the chance to crit by $H_W_GOOD$value$COLOR_END. Increases Movement Speed by $H_W_GOOD$value2$COLOR_END for $time. Effect persists after death, but ends when leaving the Civil Unrest zone.	15200003	20	0	etc	FALSE	TRUE	FALSE	TRUE	2503	99	TRUE	1	4	1800000				25	2	0																		
Battle Will	Increases PvP Attack of all guild members by $H_W_GOOD$value$COLOR_END. Increases Attack Speed by $H_W_GOOD$value2$COLOR_END.	15200006	10	0	etc	FALSE	TRUE	FALSE	TRUE	2504	99	TRUE	1	4	300000				168	2	0																		
Battle Will	Increases PvP Attack of all guild members by $H_W_GOOD$value$COLOR_END. Increases Attack Speed by $H_W_GOOD$value2$COLOR_END.	15200006	1.1	0	etc	FALSE	TRUE	FALSE	TRUE	2504	99	TRUE	1	4	300000				24	3	0																		
Impregnable	Increases PvP Defense of all guild members by $H_W_GOOD$value$COLOR_END.	15200007	20	0	etc	FALSE	TRUE	FALSE	TRUE	2505	99	TRUE	1	4	300000				108	2	0																		
Tower Guard	Increases Power and Endurance by $H_W_GOOD$value$COLOR_END.	15200008	1.1	0	etc	FALSE	TRUE	TRUE	TRUE	2506	99	FALSE	1	4	5000				4	3	0																		
Tower Guard	Increases Power and Endurance by $H_W_GOOD$value$COLOR_END.	15200008	1.1	0	etc	FALSE	TRUE	TRUE	TRUE	2506	99	FALSE	1	4	5000				3	3	0																		
Time Travel Side Effect	Increases cooldown time of party summon skills by $H_W_BAD$value$COLOR_END times.	15200009	6	7014	etc	TRUE	FALSE	FALSE	TRUE	44818	99	TRUE	8	4	900000				208	0	0																		
Time Travel Side Effect (invisible)	BTS	15200010	6	8011	etc	TRUE	FALSE	FALSE	FALSE	44819	99	TRUE	8	4	900000				208	0	0																		
Time Travel Side Effect (invisible)	BTS	15200011	6	7013	etc	TRUE	FALSE	FALSE	FALSE	44820	99	TRUE	8	4	900000				208	0	0																		
Cancel Onslaught Scrolls Effects	Tooltip is not supposed to be shown (isShow=False). If this tooltip displays, BTS is required!	15210001	1	0	etc	FALSE	TRUE	FALSE	FALSE	9622	99	FALSE	1	4	500				24	3	0																		
Cancel Mobility Scrolls Effects	Tooltip is not supposed to be shown (isShow=False). If this tooltip displays, BTS is required!	15210002	0	0	etc	FALSE	TRUE	FALSE	FALSE	9624	99	FALSE	1	4	500				26	0	0																		
Cancel Scroll of Dash Effects	Tooltip is not supposed to be shown (isShow=False). If this tooltip displays, BTS is required!	15210003	0	0	etc	FALSE	TRUE	FALSE	FALSE	9628	99	FALSE	1	4	500				5	2	0																		
Cancel Nostrum Effects	Tooltip is not supposed to be shown (isShow=False). If this tooltip displays, BTS is required!	15210004	1	9011	etc	FALSE	TRUE	FALSE	FALSE	9633	99	FALSE	7	4	500				208	3	0																		
Cancel Nostrum Effects	Tooltip is not supposed to be shown (isShow=False). If this tooltip displays, BTS is required!	15210005	1	9012	etc	FALSE	TRUE	FALSE	FALSE	9632	99	FALSE	7	4	500				208	3	0																		
Physical Change: Breast	Can be stacked up to 3 times. (mimimum -3 ~ maximum +3)	16300006	5	0		FALSE	TRUE	FALSE	TRUE	6501	90	TRUE	1	4	600000				192	4	0																		
Physical Change: Height	Can be stacked up to 3 times. (mimimum -3 ~ maximum +3)	16300007	6	0		FALSE	TRUE	FALSE	TRUE	6502	90	TRUE	1	4	600000				192	4	0																		
Shape Change: Thighs	Your thighs look like you've been working out! $BRStacks down to a mimimum -3 or up to a maximum +3.	16300008	7	0		FALSE	TRUE	FALSE	TRUE	6503	90	TRUE	1	4	600000				192	4	0																		
Comfortable Travel	Restores 0.5% of your max HP and MP every second.	16300009	0,005	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				52	3	1																		
Comfortable Travel	Restores 0.5% of your max HP and MP every second.	16300009	0,005	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				51	3	1																		
Relaxing Travel	Restores 0.5% of your max HP and 1% of your max MP every second.	16300010	0,005	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				51	3	1																		
Relaxing Travel	Restores 0.5% of your max HP and 1% of your max MP every second.	16300010	0,01	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				52	3	1																		
Relaxing Travel	Restores 0.5% of your max HP and 1% of your max MP every second.	16300011	0,005	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				51	3	1																		
Relaxing Travel	Restores 0.5% of your max HP and 1% of your max MP every second.	16300011	0,01	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				52	3	1																		
Calming Travel	Recovers 0.5% of your maximum HP and replenishes 0.5% of your maximum MP every second.	16300012	0,01	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				51	3	1																		
Calming Travel	Recovers 0.5% of your maximum HP and replenishes 0.5% of your maximum MP every second.	16300012	0,01	0		TRUE	TRUE	FALSE	TRUE	48010	1	FALSE	1	4	100000				52	3	1																		
Drop of Dare Devil	Increases skill damage by $H_W_GOOD$value2$COLOR_END, and reduces damage taken by $H_W_GOOD$value3$COLOR_END. Additionally increases attack speed by $H_W_GOOD$value$COLOR_END.	16300013	1,08	0	doping	FALSE	TRUE	FALSE	TRUE	44802	95	TRUE	7	4	180000				24	3	0																		
Drop of Dare Devil	Increases skill damage by $H_W_GOOD$value2$COLOR_END, and reduces damage taken by $H_W_GOOD$value3$COLOR_END. Additionally increases attack speed by $H_W_GOOD$value$COLOR_END.	16300013	1,15	0	doping	FALSE	TRUE	FALSE	TRUE	44802	95	TRUE	7	4	180000				162	3	0	3266	3269	FXCenter17															
Drop of Dare Devil	Increases skill damage by $H_W_GOOD$value2$COLOR_END, and reduces damage taken by $H_W_GOOD$value3$COLOR_END. Additionally increases attack speed by $H_W_GOOD$value$COLOR_END.	16300013	0,85	0	doping	FALSE	TRUE	FALSE	TRUE	44802	95	TRUE	7	4	180000				104	3	0																		
Drop of Destruction	Damage increases by $H_W_GOOD$value2$COLOR_END.	16300015	1,25	0	doping	FALSE	TRUE	FALSE	TRUE	44802	95	TRUE	7	4	60000				162	3	0	3266	3269	FXCenter17															
Lucky Day(VIP)	Special benefits for VIP users. Drop Rate increases by $H_W_GOOD100%$COLOR_END. Drop rate can decrease in party-play.	16300017	2	0		TRUE	TRUE	FALSE	FALSE	49999	95	TRUE	7	4	2592000000				255	3	0																		
Akasha's Hideout (Solo)-Gunner	BTS	43100001	409.094.928	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Instant HP recovery	BTS	43100002	1	0	etc	FALSE	TRUE	FALSE	FALSE	28817	99	FALSE	7	4	1000				51	3	1																		
Akasha's Hideout (Solo)-Lancer	BTS	43100003	3.244.725	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Archer	BTS	43100004	223.352.448	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Reaper	BTS	43100005	3.278.374	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Sorcerer	BTS	43100006	2.024	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Bleeding	Reduces HP by $H_W_BAD5%$COLOR_END of maximum every $H_W_BAD$tickInterval2$COLOR_END.	43100007	-0.05	0		FALSE	FALSE	FALSE	TRUE	25608	1	FALSE	7	2	15000				51	3	3			FXBottom92	4320														
Solo Dungeon_Balance Modification(Sorcerer)	BTS	43100008	35	0	etc	TRUE	TRUE	FALSE	FALSE	503	99	TRUE	1	4	99999				9	2	0																		
Solo Dungeon_Balance Modification(Archer)	BTS	43100009	30	0	etc	TRUE	TRUE	FALSE	FALSE	503	99	TRUE	1	4	99999				9	2	0																		
Solo Dungeon_Balance Modification(Priest/Mystic)	BTS	43100010	40	0	etc	TRUE	TRUE	FALSE	FALSE	503	99	TRUE	1	4	99999				9	2	0																		
Unmaking	Decreases Movement Speed by $H_W_BAD$value2$COLOR_END.$BRReduces HP dramatically when the countdown runs out.	43100011	-40000	0		FALSE	FALSE	FALSE	TRUE	28808	3	FALSE	8	1	10000				221	2	0			FXCenter202	3275		1009												
Unmaking	Decreases Movement Speed by $H_W_BAD$value2$COLOR_END.$BRReduces HP dramatically when the countdown runs out.	43100011	0.8	0		FALSE	FALSE	FALSE	TRUE	28808	3	FALSE	8	1	10000				5	4	0			FXBottom93	50141														
Unmaking	Decreases Movement Speed by $H_W_BAD$value2$COLOR_END.$BRReduces HP dramatically when the countdown runs out.	43100011	0.9	0		FALSE	FALSE	FALSE	TRUE	28808	3	FALSE	8	1	10000				28	3	0																		
Akasha's Hideout (Solo)-Slayer	BTS	43100012	39.056.875	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Mystic	BTS	43100013	9.826.584.768	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Priest	BTS	43100014	1.464.135.288	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Berserker	BTS	43100015	3.573.174.857.142.850	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Brawler	BTS	43100016	620.218.368	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Akasha's Hideout (Solo)-Warrior	BTS	43100017	370.139	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Warding Scroll V	BTS	43100018	0	0	etc	FALSE	TRUE	FALSE	FALSE	9624	99	TRUE	7	4	500				26	0	0																		
Akasha's Hideout (Solo)-Gunner	No debuff tooltip display (isShow=False). If this tooltip displays, BTS is required!	43100019	409.094.928	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Gunner	BTS	43200001	3.138.564.429	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Instant HP recovery	BTS	43200002	1	0	etc	FALSE	TRUE	FALSE	FALSE	28817	99	FALSE	7	4	1000				51	3	1																		
Golden Labyrinth(Solo)-Lancer	BTS	43200003	3.726	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Archer	BTS	43200004	225.216	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Reaper	BTS	43200005	342.792	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Sorcerer	BTS	43200006	208.656	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Slayer	BTS	43200007	4.347	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Mystic	BTS	43200008	144.103.050	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Priest	BTS	43200009	1.196.224.848	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Berserker	BTS	43200010	3.126.528	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Brawler	BTS	43200011	66.978.576	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Golden Labyrinth(Solo)-Warrior	BTS	43200012	3.8088	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Attack Speed Increase I	Increases Attack Speed by 5%	43200013	01.05	0	etc	TRUE	TRUE	FALSE	TRUE	6474	99	TRUE	8	4	3930000				24	3	0																		
Attack Speed Increase II	Increases Attack Speed by 10%	43200014	1.1	0	etc	TRUE	TRUE	FALSE	TRUE	6474	99	TRUE	8	4	3930000				24	3	0																		
Attack Speed Increase III	Increases Attack Speed by 20%	43200015	1.2	0	etc	TRUE	TRUE	FALSE	TRUE	6474	99	TRUE	8	4	3930000				24	3	0																		
Attack Speed Increase IV	Increases Attack Speed by 30%	43200016	1.3	0	etc	TRUE	TRUE	FALSE	TRUE	6474	99	TRUE	8	4	3930000				24	3	0																		
Attack Speed Increase V	Increases Attack Speed by 50%	43200017	1.5	0	etc	TRUE	TRUE	FALSE	TRUE	6474	99	TRUE	8	4	3930000				24	3	0																		
Golden Labyrinth(Solo)-Gunner	No debuff tooltip display (isShow=False). If this tooltip displays, BTS is required!	43200018	4.184.752.572	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Demokron Curse	Power increases by $H_W_GOOD$value$COLOR_END every stack. But HP constantly decreases by $H_W_BAD500$COLOR_END every $H_W_BAD$tickInterval2$COLOR_END. Effect can stack up to 99 times maximum.	43300001	1.25	0		FALSE	FALSE	FALSE	TRUE	28814	1	FALSE	8	2	70000				3	3	0																		
Demokron Curse	Power increases by $H_W_GOOD$value$COLOR_END every stack. But HP constantly decreases by $H_W_BAD500$COLOR_END every $H_W_BAD$tickInterval2$COLOR_END. Effect can stack up to 99 times maximum.	43300001	-200	0		FALSE	FALSE	FALSE	TRUE	28814	1	FALSE	8	2	70000				51	2	1																		
Demokron Infection	Reduces HP at regular intervals. Healing skills affecting you recover fewer HP.	43300002	-2500	0		FALSE	FALSE	FALSE	TRUE	35207	1	FALSE	1	2	20000				51	2	2			FXCenter30	50433														
Demokron Infection	Reduces HP at regular intervals. Healing skills affecting you recover fewer HP.	43300002	0.8	0		FALSE	FALSE	FALSE	TRUE	35207	1	FALSE	1	2	20000				105	0	0																		
Demokron Energy	Krakatox is gathering Demokron energy which generates shield. Gains power when unable to break shield. Can break shield with Plague of Exhaustion or Regression.	43300003	3000000	0		TRUE	TRUE	FALSE	TRUE	6405	20	FALSE	8	1	25000				227	2	0			FXCenter105	4166					4167									
Demokron Energy	Krakatox is gathering Demokron energy which generates shield. Gains power when unable to break shield. Can break shield with Plague of Exhaustion or Regression.	43300003	777032	0		TRUE	TRUE	FALSE	TRUE	6405	20	FALSE	8	1	25000				223	2	0																		
Demokron Energy	Krakatox is gathering Demokron energy which generates shield. Gains power when unable to break shield. Can break shield with Plague of Exhaustion or Regression.	43300003	0	0		TRUE	TRUE	FALSE	TRUE	6405	20	FALSE	8	1	25000				220	0	0																		
Demokron Energy	Krakatox is gathering Demokron energy which generates shield. Gains power when unable to break shield. Can break shield with Plague of Exhaustion or Regression.	43300003	10000	0		TRUE	TRUE	FALSE	TRUE	6405	20	FALSE	8	1	25000				9	3	0																		
Demokron Energy	Krakatox is gathering Demokron energy which generates shield. Gains power when unable to break shield. Can break shield with Plague of Exhaustion or Regression.	43300003	10000	0		TRUE	TRUE	FALSE	TRUE	6405	20	FALSE	8	1	25000				18	3	0																		
Decreased Defense	BTS	43300004	0.5	0		TRUE	FALSE	FALSE	FALSE	28839	99	FALSE	1	1	70000				4	3	0																		
The Abscess (Solo)-Gunner	BTS	43300005	482.724	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
Instant HP recovery	BTS	43300006	1	0	etc	FALSE	TRUE	FALSE	FALSE	28817	99	FALSE	7	4	1000				51	3	1																		
The Abscess (Solo)-Lancer	BTS	43300007	2.7	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Archer	BTS	43300008	1.664	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Reaper	BTS	43300009	2.88	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Sorcerer	BTS	43300010	02.08	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Slayer	BTS	43300011	3.84	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Mystic	BTS	43300012	137.088	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Priest	BTS	43300013	2.464	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Berserker	BTS	43300014	2.5088	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
The Abscess (Solo)-Brawler	BTS	43300015	5.9904	0	etc	TRUE	TRUE	FALSE	FALSE	6473	99	TRUE	8	4	3930000				1	3	0																		
